,source,text,date,retweet_count,favorite_count,id_str,time
21148,Twitter for iPhone,"The Trump Administration has achieved more in the first 2 1/2 years of its existence than perhaps any administration in the history of our Country. We get ZERO media credit for what we have done, and are doing, but the people know, and that’s all that is important!",2019-09-09,18393,74472,1171074780566622208,14:55:59.000000
21151,Twitter for iPhone,"...the look of turmoil in the White House, of which there is none. I view much of the media as simply an arm of the Democrat Party. They are corrupt, and they are extremely upset at how well our Country is doing under MY Leadership, including...",2019-09-09,10867,49653,1171118507712503808,17:49:45.000000
21189,Twitter for iPhone,"Senator Ben Sasse has done a wonderful job representing the people of Nebraska. He is great with our Vets, the Military, and your very important Second Amendment. Strong on Crime and the Border, Ben has my Complete and Total Endorsement!",2019-09-11,11043,48068,1171595113673347072,01:23:36.000000
21224,Twitter for iPhone,"RT @VP: Not only will the #USMCA benefit America’s farmers, ranchers, and manufacturers, it will add billions to the already booming econom…",2019-09-12,4418,0,1171985731520225280,03:15:47.000000
21225,Twitter for iPhone,"RT @VP: The #USMCA means:
✅ Stronger Economic Growth
✅ More Jobs
✅ More Exports
✅ Rising Wages
 
Let’s pass a trade deal for ALL Americans!…",2019-09-12,4713,0,1171985769982058496,03:15:56.000000
21226,Twitter for iPhone,RT @VP: The #USMCA is the modern trade deal that hardworking Americans across the country deserve. The time for Congress to put Americans F…,2019-09-12,5834,0,1171985798293524480,03:16:03.000000
21227,Twitter for iPhone,RT @VP: The #USMCA is a deal for the 21st Century that will support mutually beneficial trade and lead to freer and fairer markets! #USMCAn…,2019-09-12,4777,0,1171985838655332352,03:16:13.000000
21237,Twitter for iPhone,"European Central Bank, acting quickly, Cuts Rates 10 Basis Points. They are trying, and succeeding, in depreciating the Euro against the VERY strong Dollar, hurting U.S. exports.... And the Fed sits, and sits, and sits. They get paid to borrow money, while we are paying interest!",2019-09-12,17211,60248,1172120964232093696,12:13:09.000000
21257,Twitter for iPhone,"The two big Congressional wins in North Carolina on Tuesday, Dan Bishop and Greg Murphy, have reverberated all over the World. They showed a lot of people how strong the Republican Party is, and how well it is doing. 2020 is a big, and very important, Election. We will WIN!",2019-09-13,19409,82452,1172522443174531072,14:48:29.000000
21296,Twitter for iPhone,"Based on the attack on Saudi Arabia, which may have an impact on oil prices, I have authorized the release of oil from the Strategic Petroleum Reserve, if needed, in a to-be-determined amount....",2019-09-15,20336,85041,1173354644636127232,21:55:21.000000
21297,Twitter for iPhone,....sufficient to keep the markets well-supplied. I have also informed all appropriate agencies to expedite approvals of the oil pipelines currently in the permitting process in Texas and various other States.,2019-09-15,15295,69847,1173354645642764288,21:55:22.000000
21298,Twitter for iPhone,"Saudi Arabia oil supply was attacked. There is reason to believe that we know the culprit, are locked and loaded depending on verification, but are waiting to hear from the Kingdom as to who they believe was the cause of this attack, and under what terms we would proceed!",2019-09-15,23779,87994,1173368423381962752,22:50:06.000000
21308,Twitter for iPhone,"Producer prices in China shrank most in 3 years due to China’s big devaluation of their currency, coupled with monetary stimulus. Federal Reserve not watching? Will Fed ever get into the game? Dollar strongest EVER! Really bad for exports. No Inflation...Highest Interest Rates...",2019-09-16,10142,43346,1173564171847385088,11:47:56.000000
21322,Twitter for iPhone,"RT @GovBillLee: The USMCA is a 21st-century trade deal for a 21st-century market that will fuel economic growth right here in Tennessee, cr…",2019-09-16,5011,0,1173700878689325056,20:51:10.000000
21475,Twitter for iPhone,"Such an important day at the United Nations, so much work and so much success, and the Democrats purposely had to ruin and demean it with more breaking news Witch Hunt garbage. So bad for our Country!",2019-09-24,25115,108329,1176604222709751808,21:08:01.000000
21543,Twitter for iPhone,"RT @RepChuck: Speaker Pelosi: Focused on taking down @realDonaldTrump at any cost.

@POTUS: Focused on securing better trade deals for hard…",2019-09-26,9195,0,1177191186135732224,12:00:24.000000
21691,Twitter for iPhone,"RT @GOPLeader: These are the most important facts we have:
1. The whistleblower wasn't on the call.
2. The IG didn't read the transcript be…",2019-09-30,25051,0,1178518307848278016,03:53:55.000000
21693,Twitter for iPhone,"“China Trade Turmoil: China Urging a CALM AND RATIONAL Solution.” @MariaBartiromo @FoxBusiness China is doing very poorly while the USA, under your favorite President’s leadership, continues to soar to new heights - and, despite the Do Nothing Democrats, we have just begun!",2019-09-30,12961,52200,1178637628662538240,11:48:03.000000
21695,Twitter for iPhone,"Rep. Adam Schiff illegally made up a FAKE &amp; terrible statement, pretended it to be mine as the most important part of my call to the Ukrainian President, and read it aloud to Congress and the American people. It bore NO relationship to what I said on the call. Arrest for Treason?",2019-09-30,33034,122107,1178643854737772544,12:12:47.000000
21717,Twitter for iPhone,"RT @MariaBartiromo: House Democrats should stop delaying and put the country first by passing the USMCA trade deal, write @senatemajldr and…",2019-10-01,7854,0,1178889263087308800,04:27:57.000000
21739,Twitter for iPhone,"As I predicted, Jay Powell and the Federal Reserve have allowed the Dollar to get so strong, especially relative to ALL other currencies, that our manufacturers are being negatively affected. Fed Rate too high. They are their own worst enemies, they don’t have a clue. Pathetic!",2019-10-01,21751,79420,1179041970590748672,14:34:45.000000
21741,Twitter for iPhone,"REPUBLICANS of Louisiana, it is really important for you to go out and vote on October 12th for either Eddie Rispone or Ralph Abraham (both Great), which will lead to a runoff against....",2019-10-01,21655,78500,1179157911374897152,22:15:28.000000
21765,Twitter for iPhone,"Mississippi, there is a VERY important election for Governor on November 5th. I need you to Get Out and Vote for our Great Republican nominee, @TateReeves. Tate is strong on Crime, tough on Illegal Immigration, and will protect your Second Amendment....",2019-10-02,19189,71809,1179538517992595456,23:27:52.000000
21807,Twitter Media Studio,"Today at The Villages in Florida, it was my great honor to sign an Executive Order on protecting and improving Medicare for our Nation’s Seniors. Today’s action is only the latest of many important steps we are taking to dramatically improve healthcare for the American People! https://t.co/nWfn2r10o5",2019-10-03,17638,63066,1179891326151733248,22:49:48.000000
21962,Twitter for iPhone,"RT @IvankaTrump: Today the USA and Japan signed 2 new trade agreements 🇺🇸 🇯🇵

1) Agricultural Agt: +90% of US ag imports into Japan will be…",2019-10-08,11280,0,1181414137630531584,03:40:54.000000
21987,Twitter for iPhone,"RT @WhiteHouse: President @realDonaldTrump just signed two new trade agreements with Japan, changing the game for American farmers and ranc…",2019-10-08,12097,0,1181424753040596992,04:23:05.000000
21988,Twitter for iPhone,"RT @TeamTrump: WATCH: President @realDonaldTrump discusses signing two early outcomes from trade negotiations with Japan!

1️⃣ Will allow b…",2019-10-08,8126,0,1181424863954837504,04:23:32.000000
21989,Twitter for iPhone,"RT @TeamTrump: President @realDonaldTrump is negotiating REAL trade deals for the American people.

He’s made fairer trade deals with:

✅ J…",2019-10-08,9002,0,1181425038618177536,04:24:13.000000
21995,Twitter for iPhone,".....good health, at my request, Pastor Brunson, who had many years of a long prison term remaining. Also remember, and importantly, that Turkey is an important member in good standing of NATO. He is coming to the U.S. as my guest on November 13th. #ENDENDLESSWARS",2019-10-08,11721,50554,1181547333990916096,12:30:11.000000
22053,Twitter for iPhone,"So why is someone a good or great President if they needed to Spy on someone else’s Campaign in order to win (that didn’t work out so well), and if they were unable to fill 142 important Federal Judgeships (a record by far), handing them all to me to chose. Will have 182 soon!",2019-10-09,8560,31577,1181937134548258816,14:19:06.000000
22056,Twitter for iPhone,"So why is someone a good or great President if they needed to Spy on someone else’s Campaign in order to win (that didn’t work out so well), and if they were unable to fill 142 important Federal Judgeships (a record by far), handing them all to me to choose. Will have 182 soon!",2019-10-09,17463,73538,1181968273333719040,16:22:50.000000
22100,Twitter for iPhone,"RT @ericbolling: I have accepted an offer to join the @TPUSA Advisory Board.  
I think this an important added role for me to take on. 

@c…",2019-10-11,6690,0,1182680625066721280,15:33:28.000000
22108,Twitter for iPhone,"RT @WaysandMeansGOP: #USMCA will build on the strong economy, benefitting farmers, small businesses, and manufacturers across the country.…",2019-10-11,4292,0,1182681884628791296,15:38:29.000000
22112,Twitter for iPhone,"RT @WhiteHouse: USMCA updates NAFTA to achieve goals that Democrats have long claimed to support. So what’s the holdup?

Yesterday, @VP had…",2019-10-11,4904,0,1182682505041854464,15:40:57.000000
22115,Twitter for iPhone,"RT @WhiteHouse: ✔ 13,000 new construction jobs
✔ 3,000 new manufacturing jobs
✔ Jobless rate down from 4% to 3.3%

Minnesotans are winning…",2019-10-11,6395,0,1182682861859692544,15:42:22.000000
22137,Twitter for iPhone,"Is he leaving due to bad ratings, or some other less important reason? https://t.co/XBr7xVgarc",2019-10-12,12857,61038,1182842647041298432,02:17:17.000000
22195,Twitter for iPhone,"....Democrat’s game was foiled when we caught Schiff fraudulently making up my Ukraine conversation, when I released the exact conversation Transcript, and when Ukrainian President and the Foreign Minister said there was NO PRESSURE, very normal talk! A total Impeachment Scam!",2019-10-14,14488,58514,1183693719914106880,10:39:09.000000
22229,Twitter for iPhone,"Governor @MattBevin has done a wonderful job for the people of Kentucky! He continues to protect your very important Second Amendment. Matt is Strong on Crime and the Border, he Loves our Great Vets and Military. Matt has my Complete and Total Endorsement, and always has!",2019-10-15,11717,44780,1184129465070297088,15:30:39.000000
22231,Twitter for iPhone,"Mississippi, there is a VERY important election for Governor on November 5th. I need you to Get Out and Vote for our Great Republican nominee, @TateReeves. Tate is strong on Crime, tough on Illegal Immigration, and will protect your Second Amendment....",2019-10-15,16439,59896,1184136158860730368,15:57:15.000000
22274,Twitter for iPhone,"RT @senatemajldr: Speaker Pelosi is still blocking the USMCA, a major trade deal that would create 176,000 new American jobs. Senate Democr…",2019-10-17,14447,0,1184690846580523008,04:41:22.000000
22310,Twitter for iPhone,"Can you believe I am doing this important work for our Country, and have to deal with Corrupt Adam Schiff and the Do Nothing Democrats at the same time? It was not intended to be this way for a President!",2019-10-18,33385,149542,1185221926991609856,15:51:42.000000
22364,Twitter for iPhone,"RT @RepDanCrenshaw: Amidst the political noise, it’s important to ask yourself: ""If Congress wasn’t so focused on impeachment, what else co…",2019-10-19,14247,0,1185638214255677440,19:25:53.000000
22398,Twitter for iPhone,"RT @SecretaryRoss: Since the election of President Trump, the U.S. has added 6.4 million jobs, including 500,000 in the #manufacturing sect…",2019-10-21,10342,0,1186098803163697152,01:56:05.000000
22433,Twitter for iPhone,RT @TreasurySpox: It’s been 1️⃣ year since President @realDonaldTrump announced the new US-Mexico-Canada trade agreement. USMCA will be a w…,2019-10-22,13309,0,1186443733019041792,00:46:43.000000
22465,Twitter for iPhone,"RT @GOPChairwoman: The economy is booming, a fantastic trade deal is waiting for a vote, yet DC Democrats are only focused on their ridicul…",2019-10-23,7155,0,1186859841358311424,04:20:11.000000
22589,Twitter for iPhone,"MISSISSIPPI! There is a VERY important election for Governor on November 5th. I need you to get out and VOTE for our Great Republican nominee, @TateReeves. Tate is Strong on Crime, tough on Illegal Immigration, and will protect your Second Amendment....",2019-10-26,19456,70691,1188188567773822976,20:20:04.000000
22591,Twitter for iPhone,"Governor @MattBevin has done a wonderful job for the people of Kentucky! He continues to protect your very important Second Amendment. Matt is Strong on Crime and the Border, he Loves our Great Vets and Military....",2019-10-26,15543,65267,1188190202004754432,20:26:34.000000
22715,Twitter for iPhone,"....our manufacturers. We should have lower interest rates than Germany, Japan and all others. We are now, by far, the biggest and strongest Country, but the Fed puts us at a competitive disadvantage. China is not our problem, the Federal Reserve is! We will win anyway.",2019-10-31,11956,47363,1189914359310553088,14:37:45.000000
22759,Twitter for iPhone,"....in New York, and another reason they are leaving. Taxes and energy costs are way too high, Upstate is being allowed to die as other nearby states frack &amp; drill for Gold (oil) while reducing taxes &amp; creating jobs by the thousands. NYC is getting dirty &amp; unsafe again, as",2019-11-01,464,1555,1190373502416752640,21:02:13.000000
22763,Twitter for iPhone,"....in New York, and another reason they are leaving. Taxes and energy costs are way too high, Upstate is being allowed to die as other nearby states frack &amp; drill for Gold (oil) while reducing taxes &amp; creating jobs by the thousands. NYC is getting dirty &amp; unsafe again, as....",2019-11-01,6662,25397,1190375830247104512,21:11:28.000000
22875,Twitter for iPhone,"RT @Varneyco: STU: ""Throw in strong #profits, #tradedeals, and more #economicgrowth still to come, and you can see why we have record highs…",2019-11-05,3097,0,1191688258863976448,12:06:36.000000
22982,Twitter for iPhone,RT @cvpayne: All three major equity indices finished higher and at new all-time highs all while there are $360 billion in tariffs current o…,2019-11-09,8986,0,1193135722875760640,11:58:18.000000
22991,Twitter for iPhone,"RT @AmbJohnBolton: As we reflect this week on the horrific 9/11 attack, it’s important to remember how far we’ve come in combatting radical…",2019-11-09,6323,0,1193138032276365312,12:07:28.000000
22993,Twitter for iPhone,Bringing the word “Nationalism” back into the mainstream - great job by Rich Lowry! Very important book. https://t.co/yQI4ylGgDb,2019-11-09,11454,41343,1193192673429131264,15:44:36.000000
23020,Twitter for iPhone,"“There’s nothing there! I’m trying to let the House know that they’re dividing America for no good reason. We’ve got a lot of things we should be doing, like lowering drug costs &amp; getting a trade deal with Mexico and Canada.” @LindseyGrahamSC  The Do Nothing Dems have gone crazy!",2019-11-10,19690,73240,1193605807369269248,19:06:15.000000
23042,Twitter for iPhone,"In order to continue being the most Transparent President in history, I will be releasing sometime this week the Transcript of the first, and therefore most important, phone call I had with the President of Ukraine. I am sure you will find it tantalizing!",2019-11-11,32384,129712,1194035922066714624,23:35:22.000000
23052,Twitter for iPhone,"I will be releasing the transcript of the first, and therefore more important, phone call with the Ukrainian President before week’s end!",2019-11-12,21097,95445,1194216106300444672,11:31:21.000000
23073,Twitter for iPhone,"RT @GOPLeader: This 👏 is 👏 a 👏 sham 👏
→ Democrats are refusing access to important witnesses.
→ The President's legal counsel is not allowe…",2019-11-13,10474,0,1194655206388248576,16:36:11.000000
23223,Twitter for iPhone,"Just finished a very good &amp; cordial meeting at the White House with Jay Powell of the Federal Reserve. Everything was discused including interest rates, negative interest, low inflation, easing, Dollar strength &amp; its effect on manufacturing, trade with China, E.U. &amp; others, etc.",2019-11-18,2523,8981,1196455500940038144,15:49:55.000000
23224,Twitter for iPhone,"Just finished a very good &amp; cordial meeting at the White House with Jay Powell of the Federal Reserve. Everything was discussed including interest rates, negative interest, low inflation, easing, Dollar strength &amp; its effect on manufacturing, trade with China, E.U. &amp; others, etc.",2019-11-18,17509,75593,1196458467982270464,16:01:42.000000
23230,Twitter for iPhone,"At my meeting with Jay Powell this morning, I protested fact that our Fed Rate is set too high relative to the interest rates of other competitor countries. In fact, our rates should be lower than all others (we are the U.S.). Too strong a Dollar hurting manufacturers &amp; growth!",2019-11-19,18431,77306,1196632739266596864,03:34:12.000000
23298,Twitter for iPhone,.@SecAzar and I will soon release a plan to let Florida and other States import prescription drugs that are MUCH CHEAPER than what we have now! Hard-working Americans don’t deserve to pay such high prices for the drugs they need. We are fighting DAILY to make sure this HAPPENS...,2019-11-22,20466,78098,1197954041139146752,19:04:34.000000
23310,Twitter for iPhone,"NEW YORK POST EDITORIAL. “Worse Than Pointless. All those hours of televised testimony plainly failed on their announced goal: to change American’s minds. Part of the problem is that Democrats already leaked the best evidence they had. More important, NOT ONE WITNESS OFFERED.....",2019-11-23,18036,69939,1198328568838840320,19:52:49.000000
23321,Twitter for iPhone,"Nancy Pelosi, Adam Schiff, AOC and the rest of the Democrats are not getting important legislation done, hence, the Do Nothing Democrats. USMCA, National Defense Authorization Act, Gun Safety, Prescription Drug Prices, &amp; Infrastructure are dead in the water because of the Dems!",2019-11-24,27475,91624,1198579763717246976,12:30:58.000000
23349,Twitter for iPhone,"When the Military rips down an old &amp; badly broken Border Wall in an important location, &amp; replaces it with a brand new 30 ft. high Steel &amp; Concrete Wall, Nancy Pelosi says we are not building a Wall. Wrong, and it is going up fast. Brandon Judd just gave us great marks! @FoxNews",2019-11-26,23585,97537,1199295050389307392,11:53:16.000000
23383,Twitter for iPhone,".....Reserve should likewise act so that countries, of which there are many, no longer take advantage of our strong dollar by further devaluing their currencies. This makes it very hard for our manufactures &amp; farmers to fairly export their goods. Lower Rates &amp; Loosen - Fed!",2019-12-02,11824,46873,1201455859731238912,10:59:33.000000
23403,Twitter for iPhone,"The Fed should lower rates (there is almost no inflation) and loosen, making us competitive with other nations, and manufacturing will SOAR! Dollar is very strong relative to others.",2019-12-02,17448,70987,1201627440470212608,22:21:21.000000
23424,Twitter for iPhone,....This will mean that the beyond important and seldom used act of Impeachment will be used routinely to attack future Presidents. That is not what our Founders had in mind. The good thing is that the Republicans have NEVER been more united. We will win!,2019-12-05,16995,65564,1202606537342160896,15:11:56.000000
23431,Twitter for iPhone,Do not believe any article or story you read or see that uses “anonymous sources” having to do with trade or any other subject. Only accept information if it has an actual living name on it. The Fake News Media makes up many “sources say” stories. Do not believe them!,2019-12-06,38703,157525,1202931589833011200,12:43:35.000000
23435,Twitter for iPhone,"“This is a blowout. Look at these manufacturing numbers, a blowout.” @MariaBartiromo",2019-12-06,16149,69152,1202967304725815296,15:05:30.000000
23444,Twitter for iPhone,"Congressman @LanceGooden has done a wonderful job for the people of Texas while supporting our #MAGA Agenda. He continues to protect your very important #2A. Lance is Strong on Crime and the Border, he Loves our Great Vets and Military. Lance has my Complete &amp; Total Endorsement!",2019-12-06,9195,34813,1203097476842053632,23:42:45.000000
23497,Twitter for iPhone,"To Impeach a President who has proven through results, including producing perhaps the strongest economy in our country’s history, to have one of the most successful presidencies ever, and most importantly, who has done NOTHING wrong, is sheer Political Madness! #2020Election",2019-12-10,28255,110275,1204379706235203584,12:37:52.000000
23498,Twitter for iPhone,"America’s great USMCA Trade Bill is looking good. It will be the best and most important trade deal ever made by the USA. Good for everybody - Farmers, Manufacturers, Energy, Unions - tremendous support. Importantly, we will finally end our Country’s worst Trade Deal, NAFTA!",2019-12-10,21002,86074,1204408551034228736,14:32:30.000000
23605,Twitter for iPhone,"....of the most successful presidencies in history. Just in the last few days, incredible jobs numbers, giant trade deals, help for working families, and much more. Over the last 3 years, unemployment falling, earnings rising, criminal justice reform, the heartland revived,....",2019-12-16,4933,16283,1206440095663841280,05:05:08.000000
23606,Twitter for iPhone,"....energy independence, manufacturing resilience, illegal immigration coming down, the Wall going up, China confronted, the caliphate defeated, NAFTA renegotiated, our militsry rebuilt, NATO paying more, regulations costing less,.......and much more. This is why they’re....",2019-12-16,1289,4943,1206440097245208576,05:05:08.000000
23609,Twitter for iPhone,"....of the most successful presidencies in history. Just in the last few days, incredible jobs numbers, giant trade deals, help for working families, and much more. Over the last 3 years, unemployment falling, earnings rising, criminal justice reform, the heartland revived,....",2019-12-16,5730,21419,1206445924802813952,05:28:17.000000
23610,Twitter for iPhone,"....energy independence, manufacturing resilience, illegal immigration coming down, the Wall going up, China confronted, the caliphate defeated, NAFTA renegotiated, our military rebuilt, NATO paying more, regulations costing less,.......and much more. This is why they’re....",2019-12-16,10010,39346,1206445925843054592,05:28:18.000000
23626,Twitter for iPhone,".@FoxNews  “Trump wins major victories in China and USMCA trade deals, defense spending and Space Force.” Thank you!",2019-12-17,13674,57600,1206949378310713344,14:48:50.000000
